"sku","national_inv","lead_time","in_transit_qty","forecast_3_month","forecast_6_month","forecast_9_month","sales_1_month","sales_3_month","sales_6_month","sales_9_month","min_bank","potential_issue","pieces_past_due","perf_6_month_avg","perf_12_month_avg","local_bo_qty","deck_risk","oe_constraint","ppap_risk","stop_auto_buy","rev_stop","went_on_backorder"
48098,126,12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
48100,11,2,0,10,20,30,0,2,9,11,0,0,0,0.9,0.95,0,1,0,0,1,0,1
48101,10,9,0,0,10,10,10,10,20,20,0,0,0,0.86,0.84,0,0,0,0,1,0,1
48103,13,8,0,0,0,6,2,6,13,27,1,0,0,0.96,0.98,0,0,0,0,1,0,0
48104,8,8,0,0,0,0,0,0,0,0,2,0,0,0.79,0.84,0,0,0,1,1,0,0
48105,41,12,0,0,0,0,0,7,10,16,0,0,0,0.94,0.87,0,0,0,0,1,0,0
48106,0,8,0,8,8,8,0,0,0,0,4,0,0,0.79,0.71,0,1,0,1,1,0,1
48109,1,8,0,1,2,3,1,2,8,8,0,0,0,0.82,0.84,0,0,0,0,1,0,1
48110,2,4,0,0,0,0,0,0,1,1,0,0,0,0.73,0.78,0,0,0,0,1,0,0
48111,10,8,0,0,0,0,0,2,3,7,0,0,0,1,0.99,0,0,0,0,1,0,0
48112,685,2,282,0,0,0,32,129,246,393,57,0,0,0.93,0.89,0,1,0,0,0,0,0
48113,2,3,0,30,30,30,6,9,9,9,0,0,0,0.41,0.46,0,1,0,0,1,0,1
48114,-2,8,0,25,41,57,7,18,28,41,2,0,0,0.18,0.33,2,0,0,0,1,0,1
48117,16,8,0,0,8,16,3,7,19,38,0,0,0,0.95,0.97,0,0,0,0,1,0,0
48119,9,8,0,0,0,0,0,0,0,0,2,0,0,0.87,0.92,0,0,0,0,1,0,0
48121,21,2,0,0,0,0,0,0,2,5,0,0,0,0.69,0.64,0,1,0,0,1,0,0
48122,216,2,114,72,204,276,26,117,269,404,44,0,0,0.84,0.91,0,0,0,0,1,0,0
48123,11,12,0,0,0,0,0,0,1,1,1,0,0,0.99,0.99,0,0,0,0,1,0,0
48124,4,8,0,0,0,0,0,0,0,0,1,0,0,0.15,0.34,0,1,0,0,1,0,0
48125,156,8,0,0,0,0,2,27,67,108,20,0,0,0.83,0.84,0,0,0,0,1,0,0
48128,0,2,0,27,47,67,0,0,0,0,0,0,0,0.8,0.82,0,0,0,1,1,0,1
48129,2,8,0,30,55,85,6,18,37,57,0,0,0,0.82,0.81,0,0,0,0,1,0,1
48131,7,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.98,0,1,0,0,1,0,0
48133,17,8,0,0,0,0,0,0,0,0,1,0,0,0.93,0.96,0,0,0,0,1,0,0
48134,12,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
48135,967,2,146,1155,2345,3625,365,1166,1758,2027,422,0,0,0.92,0.75,0,0,0,1,1,0,0
48137,47,8,0,0,0,0,4,14,23,33,0,0,0,0.98,0.99,0,0,0,0,1,0,0
48138,1,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
48139,11,2,0,0,0,0,0,0,0,0,1,0,0,0.99,0.93,0,1,0,0,1,0,0
48140,-6,4,0,258,432,606,66,300,492,683,39,0,0,0.82,0.54,6,0,0,0,1,0,0
48141,30,2,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,1,0,0,1,0,0
48144,16,2,0,0,0,0,0,0,0,0,0,0,0,0.59,0.77,0,1,0,0,1,0,0
48145,8,2,0,5,15,25,0,5,23,35,3,0,0,0.99,0.98,0,0,0,0,1,0,0
48146,2,8,0,15,30,30,4,8,13,17,1,0,0,0.98,0.98,0,0,0,0,1,0,0
48148,8,2,0,30,60,60,12,26,71,91,15,0,0,0.77,0.82,0,0,0,0,1,0,1
48150,3,9,0,3,7,7,1,2,3,6,0,0,0,0.99,0.98,0,0,0,0,1,0,0
48154,304,28,0,0,0,0,4,24,45,67,15,0,0,1,1,0,0,0,0,1,0,0
48155,5,12,0,0,1,1,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
48157,2,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,0,0,0,1,0,0
48158,6,9,0,0,0,0,0,0,3,8,0,0,0,0.94,0.83,0,1,0,0,1,0,0
48160,2,8,0,22,35,49,8,23,35,55,0,0,0,0.97,0.98,0,0,0,0,1,0,1
48161,69,8,0,0,0,0,2,5,7,8,2,0,0,1,0.91,0,0,0,0,1,0,0
48162,310,4,0,0,0,0,0,58,98,118,0,0,0,0.73,0.78,0,0,0,0,1,0,0
48163,1,8,0,2,3,5,0,1,2,4,1,0,0,0.35,0.36,0,0,0,0,1,0,1
48165,72,9,131,216,364,469,50,149,258,404,75,0,0,0.86,0.84,0,0,0,0,1,0,0
48168,12,4,0,0,0,0,0,2,3,6,0,0,0,0.73,0.78,0,0,0,0,1,0,0
48169,0,9,0,3,3,3,0,0,0,0,0,0,0,0.91,0.74,0,1,0,0,1,0,0
48170,14,12,0,0,0,0,0,1,2,2,0,0,0,0.78,0.78,0,1,0,0,1,0,0
48171,455,8,130,600,1400,2200,208,667,1450,2245,221,0,0,1,1,0,0,0,0,1,0,0
48172,3,2,0,3,4,4,0,0,0,0,0,0,0,0.51,0.47,0,1,0,0,1,0,0
48173,42,2,8,32,80,120,12,63,105,151,25,0,0,0.9,0.86,0,0,0,0,1,0,0
48174,13,8,0,30,59,88,10,33,58,77,0,0,0,0.99,0.98,0,0,0,0,1,0,1
48175,2,12,0,0,0,0,0,0,0,0,0,0,0,0.73,0.79,0,1,0,0,1,0,0
48177,0,8,0,0,0,0,0,0,0,0,0,0,0,0.67,0.81,0,0,0,0,1,0,0
48178,98,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.84,0,1,0,0,1,0,0
48179,0,12,0,1,1,1,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,1
48181,152,4,42,0,260,260,9,71,159,210,28,0,0,0.66,0.69,0,0,0,0,1,0,0
48183,3,8,0,11,18,25,2,5,12,25,2,0,0,1,0.96,0,0,0,0,1,0,1
48184,-9,8,0,123,123,132,2,6,68,134,0,0,3,0.84,0.91,9,0,0,0,1,0,1
48185,2,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,1,1,0,0
48186,0,8,0,7,12,15,4,7,23,28,1,0,0,0.07,0.33,0,0,0,0,1,0,1
48187,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
48188,0,8,0,0,0,0,1,3,3,5,0,0,0,0.49,0.74,0,1,0,0,1,0,0
48190,4,9,0,0,0,0,0,0,0,0,0,0,0,0.85,0.82,0,0,0,0,1,0,0
48195,20,9,0,0,0,0,0,1,3,15,0,0,0,0.94,0.83,0,0,0,0,1,0,0
48196,42,2,0,0,21,21,2,8,34,54,0,0,0,0.44,0.25,0,0,0,0,1,0,0
48197,4,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,1,1,0,0
48200,742,20,8,0,250,250,24,112,252,415,40,0,0,0.92,0.89,0,1,0,0,0,0,0
48201,1,2,0,0,18,18,1,6,11,14,0,0,0,1,1,0,0,0,0,1,0,1
48203,12,8,0,4,14,26,2,7,16,22,3,0,0,0.78,0.83,0,0,0,0,1,0,0
48204,13,12,5,0,0,0,0,0,0,0,1,0,0,0.63,0.63,0,1,0,0,1,0,0
48205,15,9,0,5,15,20,1,11,15,22,2,0,0,0.85,0.82,0,0,0,0,1,0,0
48206,61,9,0,0,0,0,6,9,18,26,0,0,0,0.86,0.84,0,0,0,1,1,0,0
48208,3737,2,2,5000,10000,15000,14,53,94,269,45,0,0,0.81,0.87,0,0,0,0,1,0,0
48209,2,8,0,8,12,18,5,7,10,20,1,0,0,0.84,0.82,0,0,0,0,1,0,1
48210,184,4,240,0,99,297,22,90,141,163,18,0,0,0.73,0.78,0,0,0,0,1,0,0
48211,3,2,5,25,50,80,12,28,53,71,0,0,0,0.94,0.96,0,0,0,0,1,0,0
48212,66,8,0,0,0,0,0,0,0,2,0,0,0,0.98,0.98,0,1,0,0,1,0,0
48213,6,8,0,0,0,0,0,0,0,1,0,0,0,0.96,0.91,0,0,0,0,1,0,0
48218,1197,8,0,700,2100,3500,2,2,3,8,0,0,0,0.85,0.72,0,0,0,0,1,0,0
48221,5304,8,3,0,0,0,31,99,166,286,44,0,0,1,0.89,0,0,0,1,1,0,0
48222,54,8,0,100,100,100,25,43,67,82,7,0,0,1,0.97,0,0,0,0,1,0,0
48224,11,10,0,0,0,0,0,1,1,5,0,0,0,0.89,0.9,0,0,0,0,1,0,0
48225,4,8,0,0,0,0,0,0,0,0,0,0,0,0.27,0.21,0,0,0,1,1,0,0
48228,4,8,0,8,18,28,0,1,1,1,0,0,0,0.85,0.92,0,0,0,0,1,0,0
48231,256,8,79,409,764,1084,113,303,687,1042,121,0,0,0.85,0.83,0,0,0,0,1,0,0
48233,1361,4,54,840,840,840,235,592,795,1041,91,0,0,0.98,0.96,0,0,0,0,1,0,0
48234,6,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
48235,11,2,0,12,24,48,6,13,27,46,0,0,0,0.97,0.94,0,0,0,1,1,0,1
48236,209,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
48238,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0.09,0,1,0,1,1,0,0
48239,6,12,7,4,4,4,0,2,8,12,2,0,4,0.69,0.69,0,0,0,1,1,0,0
48240,17,2,0,0,0,0,1,2,2,3,0,0,0,0.68,0.64,0,0,0,0,1,0,0
48241,15,8,0,0,6,10,1,6,14,27,0,0,0,0.85,0.78,0,0,0,0,1,0,0
48242,8,12,0,6,6,12,4,5,14,17,1,0,0,0.9,0.95,0,0,0,0,1,0,1
48243,20,8,0,0,0,0,0,0,0,0,0,0,0,1,0.85,0,0,0,0,1,0,0
48244,213,2,0,0,0,0,0,1,1,1,0,0,0,1,0.91,0,0,0,0,1,0,0
48247,0,2,0,16,40,40,0,1,1,1,0,0,0,0.84,0.86,0,1,0,1,1,0,1
48250,24,4,0,0,0,0,0,0,0,0,1,0,0,0.92,0.89,0,1,0,0,1,0,0
48252,12,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.78,0,1,0,0,1,0,0
48253,80,2,0,0,0,0,1,2,5,12,0,0,0,0.83,0.66,0,0,0,0,1,0,0
48256,2,4,0,0,0,0,4,6,6,6,0,0,0,0.68,0.66,0,1,0,0,1,0,1
48257,555,8,464,823,1683,2371,172,696,1338,2144,207,0,0,0.76,0.84,0,0,0,0,1,0,0
48258,75,2,0,32,64,128,0,3,36,69,20,0,0,0.88,0.94,0,0,0,0,1,0,0
48260,60,9,78,62,62,90,25,251,274,290,34,0,0,0.85,0.82,0,0,0,0,1,0,0
48262,8,12,0,0,0,0,1,1,1,1,0,0,0,0.07,0.19,0,0,0,0,1,0,0
48263,0,9,0,0,0,0,0,0,0,0,1,0,0,0.68,0.66,0,0,0,1,1,0,0
48265,29,8,0,0,16,32,5,14,34,49,6,0,0,0.84,0.77,0,0,0,0,1,0,0
48266,5,8,0,0,0,0,0,0,0,0,0,0,0,0.97,0.98,0,0,0,0,1,0,0
48269,85,8,0,0,0,0,0,1,2,3,2,0,0,0.89,0.78,0,0,0,0,1,0,0
48270,38,8,0,0,0,0,0,3,6,8,5,0,0,0.84,0.87,0,1,0,1,1,0,0
48271,225,8,0,0,0,0,3,4,6,8,0,0,0,0.89,0.94,0,0,0,0,1,0,0
48272,8,12,0,0,0,0,0,0,1,1,0,0,0,0.72,0.79,0,0,0,0,1,0,0
48273,57,8,1,896,1432,1976,111,362,556,714,159,0,0,0.09,0.09,0,1,0,1,1,0,1
48274,80,8,12,47,107,167,8,48,82,120,38,0,0,0.42,0.46,0,0,0,0,1,0,0
48275,90,2,0,0,0,0,2,2,2,2,0,0,0,0.97,0.93,0,0,0,0,1,0,0
48276,3,12,0,5,10,15,0,10,11,12,0,0,0,1,1,0,0,0,0,1,0,0
48277,8,8,0,0,0,0,0,0,0,0,2,0,0,1,0.98,0,0,0,0,1,0,0
48278,3,2,0,0,0,0,1,1,1,1,1,0,0,0.87,0.68,0,0,0,0,1,0,1
48281,36,2,0,0,0,0,25,28,28,28,2,0,0,0.95,0.97,0,0,0,0,1,0,1
48285,20,12,0,0,0,0,2,3,3,3,0,0,0,0.92,0.9,0,0,0,0,1,0,0
48287,70,8,7,40,80,160,12,52,88,138,26,0,0,0.9,0.86,0,0,0,0,1,0,0
48288,0,8,0,0,0,0,0,0,0,0,0,0,0,0.91,0.94,0,0,0,0,1,0,0
48289,126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48290,-2,12,1,11,12,13,6,7,7,7,0,0,0,0.96,0.98,2,0,0,0,1,0,0
48291,180,8,0,0,0,0,0,1,1,2,1,0,0,0.35,0.72,0,1,0,0,1,0,0
48293,6,8,0,36,48,72,8,25,57,82,4,0,0,0.5,0.35,0,0,0,0,1,0,1
48294,3,9,0,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,0,0,0,1,0,0
48295,90,8,105,291,461,529,4,12,21,32,32,0,0,0.59,0.77,0,0,0,0,1,0,0
48296,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0.98,0,0,0,0,1,0,0
48297,27,12,0,0,0,0,0,3,3,3,0,0,0,0.48,0.48,0,1,0,0,1,0,0
48298,337,8,0,0,0,0,14,45,80,117,32,0,0,0.91,0.96,0,0,0,0,1,0,0
48299,15,4,1,0,0,2,0,2,9,14,2,0,0,0.77,0.8,0,0,0,0,1,0,0
48301,0,8,0,0,0,0,0,0,0,0,0,0,0,0.98,0.94,0,0,0,0,1,0,0
48302,0,8,0,17,26,40,4,11,20,26,4,0,0,0.67,0.69,0,0,0,0,1,0,1
48303,7,4,0,6,12,18,2,6,12,21,1,0,0,0.34,0.65,0,0,0,0,1,0,0
48304,13,12,0,0,0,0,0,0,0,0,1,0,0,0.48,0.48,0,1,0,0,1,0,0
48305,640,8,126,250,514,778,255,487,739,1110,143,0,0,0.97,0.93,0,0,0,0,1,0,0
48306,12,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
48308,167,8,16,141,306,438,53,155,322,508,51,0,0,0.98,0.96,0,0,0,0,1,0,0
48309,7,8,0,0,0,0,0,1,2,5,0,0,0,0.8,0.82,0,0,0,0,1,0,0
48312,0,2,0,16,22,22,2,6,17,23,0,0,0,0.22,0.38,0,1,0,0,0,0,1
48313,25,2,0,0,0,0,0,0,0,0,0,0,0,0.68,0.64,0,0,0,0,1,0,0
48314,2,12,0,0,0,1,0,1,1,1,0,0,0,0.89,0.89,0,0,0,1,1,0,0
48315,2,8,0,0,0,0,0,0,1,2,1,0,0,0.7,0.73,0,0,0,0,1,0,0
48316,117,8,0,0,300,300,14,52,96,142,0,0,0,0.85,0.93,0,0,0,0,1,0,0
48317,1,9,0,0,0,0,0,0,0,2,1,0,0,0.69,0.68,0,0,0,0,1,0,0
48318,3,8,0,0,1,2,1,2,3,3,0,0,0,0.99,0.96,0,0,0,0,1,0,0
48319,5,8,0,0,0,0,0,0,1,2,0,0,0,0.81,0.76,0,0,0,0,1,0,0
48322,1422,8,699,1780,3670,5560,670,1777,3592,5700,1027,0,0,0.96,0.97,0,0,0,0,1,0,0
48323,102,2,0,0,0,0,0,2,4,4,0,0,0,0.99,0.99,0,1,0,0,1,0,0
48324,0,2,0,0,0,0,0,0,0,0,1,0,0,0.99,0.99,0,1,0,0,1,0,0
48325,8,4,2,0,1,3,0,3,9,14,2,0,0,0.73,0.78,0,0,0,0,1,0,0
48329,2,8,0,46,92,115,20,34,64,106,8,0,0,0.98,0.97,0,0,0,0,1,0,1
48330,0,2,0,6,6,6,0,0,0,0,1,0,0,0.37,0.36,0,1,0,1,1,0,0
48331,101,15,21,250,826,826,56,350,484,613,167,0,0,0.06,0.09,0,0,0,1,1,0,0
48332,28,8,0,0,0,0,0,0,0,0,1,0,0,0.91,0.9,0,0,0,0,1,0,0
48333,0,9,0,5,6,6,0,0,0,0,0,0,1,0.7,0.66,0,0,0,0,1,0,0
48335,0,0,0,25,49,63,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1
48336,2,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0,0,0,0,1,0,0
48337,10,9,0,0,0,0,0,0,0,0,0,0,0,0.86,0.84,0,0,0,0,1,0,0
48338,352,2,0,0,0,0,4,11,23,39,0,0,0,0.98,0.97,0,0,0,0,1,0,0
48339,16,9,0,0,0,0,1,8,9,11,0,0,0,0.86,0.84,0,0,0,1,1,0,0
48344,30,9,0,0,0,0,0,0,10,10,0,0,0,0.86,0.84,0,0,0,0,1,0,0
48347,3,12,0,0,0,0,0,0,0,0,0,0,0,0.63,0.72,0,0,0,0,1,0,0
48348,3,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.83,0,0,0,0,1,0,0
48351,3,2,0,0,0,0,0,0,0,0,0,0,0,0.42,0.36,0,1,0,1,1,0,0
48352,5,8,0,14,23,32,8,15,27,42,2,0,0,0.96,0.97,0,0,0,0,1,0,1
48353,0,0,0,4,7,9,1,3,6,8,1,0,0,0,0,0,1,0,1,0,0,1
48354,20,8,0,0,14,21,1,6,22,40,0,0,0,1,0.99,0,0,0,0,1,0,0
48355,4,8,0,0,0,0,0,1,4,4,0,0,0,0.98,0.97,0,1,0,1,1,0,0
48356,3,9,0,0,0,0,0,0,0,2,0,0,0,0.99,0.99,0,0,0,0,1,0,0
48357,100,2,0,20,97,180,7,37,86,105,10,0,0,0.98,0.98,0,0,0,0,1,0,0
48358,85,8,11,48,76,146,8,49,114,159,28,0,0,0.96,0.9,0,0,0,0,1,0,0
48359,120,2,120,128,304,448,54,188,385,561,30,0,0,0.78,0.74,0,0,0,1,1,0,0
48361,0,2,1,1,2,3,1,2,2,3,0,0,0,0.99,0.99,0,0,0,0,1,0,0
48362,0,8,0,100,190,320,13,20,34,34,0,0,0,0.51,0.47,0,0,0,1,1,0,1
48364,487,8,0,0,0,0,4,37,73,104,14,0,0,0.99,0.86,0,0,0,0,1,0,0
48365,217,8,0,0,0,0,0,0,3,3,0,0,0,0.98,0.92,0,1,0,1,1,0,0
48366,62,2,0,0,0,0,0,0,7,8,0,0,0,0.96,0.96,0,1,0,0,1,0,0
48369,4,8,0,0,0,0,0,0,0,0,1,0,0,0.9,0.9,0,0,0,0,1,0,0
48370,6,8,3,0,2,6,0,3,7,8,1,0,0,0.93,0.92,0,0,0,0,1,0,0
48371,83,8,1,66,114,126,19,58,96,126,22,0,0,0.97,0.97,0,0,0,0,1,0,0
48372,0,8,0,4,4,8,0,2,3,5,0,0,0,0.76,0.77,0,0,0,1,1,0,1
48373,93,12,81,0,75,75,18,61,107,161,26,0,0,0.98,0.95,0,0,0,0,1,0,0
48374,11,2,0,0,0,0,7,13,41,48,3,0,0,0.98,0.99,0,0,0,0,1,0,1
48376,4,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0,0,0,0,1,0,0
48377,2428,8,158,2475,5175,7605,1157,3586,7017,11237,1018,0,225,0.95,0.97,0,0,0,0,1,0,0
48378,12,8,0,0,0,0,3,14,27,41,2,0,0,0.97,0.97,0,0,0,0,1,0,0
48379,0,3,0,0,0,0,0,0,1,1,0,0,0,0.98,0.98,0,0,0,0,1,0,0
48380,500,12,0,0,0,0,0,0,0,0,0,0,0,0.94,0.87,0,0,0,0,1,0,0
48381,2,9,0,0,0,0,0,0,0,0,0,0,0,0.69,0.68,0,0,0,0,1,0,0
48382,10,8,0,0,0,0,0,0,0,0,0,0,0,0.73,0.87,0,0,0,1,1,0,0
48383,799,8,0,0,0,0,4,9,13,25,2,0,0,0.97,0.9,0,0,0,0,1,0,0
48386,10,8,0,0,0,0,0,0,4,5,0,0,0,0.66,0.64,0,0,0,0,1,0,0
48387,21,2,0,0,0,0,0,0,0,0,0,0,0,0.57,0.67,0,1,0,0,1,0,0
48390,4,8,0,0,0,0,0,0,0,0,0,0,0,0.84,0.89,0,0,0,0,1,0,0
48391,297,8,26,240,360,600,69,225,483,734,67,0,0,0.93,0.96,0,0,0,1,1,0,0
48393,-1,8,0,30,46,46,10,16,17,25,0,0,0,0.18,0.33,1,0,0,0,1,0,1
48395,0,8,17,28,58,88,11,34,58,83,0,0,0,0.91,0.94,0,0,0,0,1,0,0
48396,670,8,0,0,0,0,6,86,168,260,13,0,0,1,0.99,0,1,0,0,1,0,0
48397,0,4,2,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,1,0,0,1,0,0
48398,60,2,11,72,144,224,31,86,174,265,34,0,0,1,0.99,0,0,0,0,1,0,0
48400,2,8,1,10,15,20,3,9,20,27,0,0,0,0.82,0.78,0,0,0,0,1,0,1
48401,8,12,0,30,40,50,5,15,26,50,0,0,0,0.78,0.78,0,0,0,1,1,0,1
48402,915,8,211,1656,3192,4616,506,1548,3111,4740,520,0,0,0.99,0.97,2,0,0,0,1,0,0
48403,7,8,0,0,0,0,0,0,3,4,0,0,0,0.95,0.93,0,0,0,0,1,0,0
48405,17,8,0,0,0,0,0,0,0,0,0,0,0,0.95,0.94,0,0,0,0,1,0,0
48406,166,2,18,1004,1696,2366,193,628,1319,1981,162,0,39,0.33,0.32,0,0,0,0,1,0,1
48407,0,8,0,377,377,377,0,0,0,0,0,0,0,0.51,0.47,0,0,0,0,1,0,0
48408,3,2,0,0,0,0,0,0,0,0,0,0,0,0.82,0.89,0,0,0,0,1,0,0
48409,1,8,0,34,74,114,7,22,33,52,0,0,0,0.92,0.94,0,0,0,0,1,0,1
48410,41,8,22,72,150,234,7,42,140,197,38,0,0,0.66,0.67,0,0,0,1,1,0,0
48411,3,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,0,1,0,0
48412,-4,2,35,155,215,305,99,170,237,314,38,0,0,0.79,0.83,0,0,0,0,1,0,0
48413,18,8,0,0,0,0,1,1,1,1,0,0,0,0.97,0.97,0,0,0,0,1,0,0
48414,21,8,2,4,16,24,7,13,42,56,12,0,0,0.97,0.97,0,0,0,0,1,0,0
48415,97,2,0,0,0,0,0,1,1,1,0,0,0,0.88,0.9,0,0,0,0,1,0,0
48416,88,8,0,0,0,0,0,0,0,1,0,0,0,0.43,0.23,0,0,0,0,1,0,0
48418,49,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
48419,207,2,0,0,56,112,0,0,135,135,0,0,0,1,0.99,0,1,0,0,1,0,0
48420,0,8,0,12,22,29,2,9,17,22,2,0,0,0.99,0.98,0,0,0,0,1,0,1
48422,49,8,3,19,51,67,8,32,70,109,22,0,0,0.98,0.94,0,0,0,0,1,0,0
48423,75,8,15,50,115,175,62,155,211,261,31,0,0,0.91,0.93,0,0,0,1,1,0,1
48425,4,8,0,0,0,0,0,0,0,2,0,0,0,0.92,0.92,0,0,0,0,1,0,0
48426,35867,18,0,0,0,0,1050,4082,8144,10225,2200,0,0,1,0.87,0,0,0,0,1,0,0
48428,21,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.69,0,0,0,0,1,0,0
48429,3,9,5,0,0,1,0,4,4,6,0,0,0,0.85,0.82,0,0,0,0,1,0,0
48430,0,8,0,3,4,6,3,4,6,8,0,0,0,0.8,0.82,0,0,0,0,1,0,1
48431,89,12,0,0,0,0,8,16,24,72,0,0,0,0.37,0.5,0,0,0,0,0,0,0
48432,15,2,0,0,0,0,0,1,5,9,0,0,0,0.98,0.99,0,0,0,0,1,0,0
48433,4,3,0,0,0,2,1,2,10,12,0,0,0,0.98,0.98,0,0,0,0,1,0,0
48435,13,8,0,0,0,0,0,0,1,2,0,0,0,0.34,0.57,0,1,0,0,1,0,0
48436,8,4,0,0,0,0,0,0,0,0,0,0,0,0.73,0.78,0,0,0,1,1,0,0
48437,1038,8,60,0,0,240,125,437,806,1355,242,0,0,0.98,0.96,0,0,0,0,1,0,0
48438,151,8,10,0,40,80,14,48,119,256,33,0,0,0.99,0.98,0,0,0,0,1,0,0
48439,6,3,0,0,0,0,0,0,0,0,0,0,0,0.89,0.9,0,0,0,0,1,0,0
48441,0,8,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
48443,184,8,48,270,486,756,73,235,493,722,86,0,0,0.82,0.89,0,0,0,0,1,0,0
48446,3,8,0,16,22,28,3,15,21,33,3,0,0,0.95,0.95,0,0,0,0,1,0,0
48447,3,8,0,1,3,5,0,2,2,6,0,0,0,0,0,0,0,0,1,1,0,0
48448,57,8,12,55,110,165,15,55,100,171,33,0,0,0.8,0.91,0,0,0,0,1,0,0
48450,2,9,0,0,0,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0,1,0,0
48451,5,2,0,12,12,21,4,9,16,32,0,0,0,0.82,0.81,0,0,0,0,1,0,1
48452,3,12,0,0,0,0,0,0,0,0,0,0,0,0.78,0.78,0,1,0,0,1,0,0
48453,45,2,0,0,0,0,4,8,13,18,3,0,0,0.99,0.97,0,0,0,0,1,0,0
48455,119,8,0,0,0,0,0,0,2,7,0,0,0,0.54,0.61,0,0,0,0,1,0,0
48459,0,8,0,6,8,12,2,5,6,7,0,0,0,0.97,0.97,0,0,0,0,1,0,1
48460,2,8,0,0,0,0,0,0,0,0,0,0,0,0.82,0.81,0,0,0,1,1,0,0
48461,12,2,0,0,0,0,0,0,0,0,0,0,0,0.83,0.85,0,0,0,0,1,0,0
48462,1,8,1,0,1,2,0,1,1,3,1,0,0,0.92,0.95,0,0,0,0,1,0,0
48463,20,2,0,0,0,0,1,1,1,4,0,0,0,0.83,0.66,0,0,0,0,1,0,0
48465,103,8,0,40,80,120,19,60,146,225,28,0,0,0.75,0.72,0,0,0,0,1,0,0
48466,80,8,0,0,0,30,0,0,23,48,4,0,0,0.82,0.83,0,0,0,0,1,0,0
48467,30,8,0,0,0,0,0,0,0,1,2,0,0,0.99,0.99,0,0,0,0,1,0,0
48468,2,2,0,0,0,0,0,0,0,0,0,0,0,0.42,0.36,0,0,0,0,1,0,0
48469,2,12,0,9,16,20,0,4,9,15,0,0,8,0.66,0.69,0,0,0,0,1,0,1
48470,5,12,0,0,0,0,0,0,0,0,0,0,0,0.77,0.73,0,0,0,0,1,0,0
48472,8,9,0,0,0,0,0,0,1,1,0,0,0,1,0.99,0,0,0,0,1,0,0
48473,16,8,0,3,11,15,2,7,19,25,9,0,0,0.77,0.73,0,0,0,0,1,0,0
48475,2,12,0,2,4,6,0,2,3,4,0,0,0,0.73,0.76,0,0,0,0,1,0,0
48477,6,8,0,0,0,0,0,0,0,0,1,0,0,0.97,0.98,0,0,0,0,1,0,0
48479,215,8,195,120,356,525,64,260,538,799,133,0,0,0.97,0.91,0,0,0,0,1,0,0
48481,0,2,12,0,0,0,0,0,0,0,0,0,0,0.54,0.56,0,0,0,0,1,0,0
48482,0,2,0,5,8,8,0,0,0,0,0,0,0,0.37,0.36,0,1,0,1,1,0,1
48483,193,8,0,0,0,0,2,10,26,31,2,0,0,0.95,0.96,0,0,0,1,1,0,0
48484,4,4,0,0,1,2,0,2,4,6,0,0,0,0.73,0.78,0,0,0,0,1,0,0
48488,72,9,3,29,29,93,5,30,67,134,34,0,0,0.99,0.98,0,0,0,1,1,0,0
48489,30,8,0,1120,1680,1960,182,533,1077,1741,160,0,0,0.09,0.09,13,0,0,0,1,0,1
48490,57,4,0,23,59,107,7,44,96,130,35,0,0,0.86,0.91,0,0,0,0,1,0,0
48491,7,8,0,0,0,0,0,0,0,0,0,0,0,0.84,0.86,0,0,0,0,1,0,0
